Date,Ticker,% Drop,Open,Close,Recovery Date 50%,Recovery Date 75%,Recovery Date 90%,Best Recovery % Achieved,Recovery Quality,Headline Tags,Headline Link
2025-04-08,FITB,-4.24,34.9,33.42,2025-04-09,2025-04-09,2025-04-09,1.62,Full Recovery (90%+),unknown,unknown
2025-04-08,FOX,-5.03,46.13,43.81,2025-04-09,2025-04-09,2025-04-09,1.68,Full Recovery (90%+),unknown,unknown
2025-04-08,FOXA,-5.8,50.37,47.45,2025-04-09,2025-04-09,2025-04-09,1.39,Full Recovery (90%+),unknown,unknown
2025-04-08,FRT,-6.64,89.5,83.56,2025-04-09,2025-04-09,2025-04-09,2.01,Full Recovery (90%+),unknown,unknown
2025-04-08,FSLR,-11.14,135.47,120.38,2025-04-09,2025-04-22,2025-04-22,1.42,Full Recovery (90%+),unknown,unknown
2025-04-08,FTNT,-3.83,91.66,88.15,2025-04-09,2025-04-09,2025-04-09,3.89,Full Recovery (90%+),unknown,unknown
2025-04-08,FTV,-4.82,65.75,62.58,2025-04-09,2025-04-09,2025-04-09,2.0,Full Recovery (90%+),unknown,unknown
2025-04-08,GDDY,-3.79,168.5,162.11,2025-04-09,2025-04-09,2025-04-09,3.33,Full Recovery (90%+),unknown,unknown
2025-04-08,GE,-3.77,176.0,169.37,2025-04-09,2025-04-09,2025-04-09,4.38,Full Recovery (90%+),unknown,unknown
2025-04-08,GEHC,-7.03,63.16,58.72,2025-04-09,2025-04-09,2025-04-09,2.19,Full Recovery (90%+),unknown,unknown
2025-04-08,GEN,-3.85,24.44,23.5,2025-04-09,2025-04-09,2025-04-09,2.03,Full Recovery (90%+),unknown,unknown
2025-04-08,GEV,-5.56,303.54,286.67,2025-04-09,2025-04-09,2025-04-09,5.08,Full Recovery (90%+),unknown,unknown
2025-04-08,GIS,-3.95,58.42,56.11,2025-04-09,2025-04-11,2025-04-14,1.25,Full Recovery (90%+),unknown,unknown
2025-04-08,GL,-4.89,119.12,113.29,2025-04-09,2025-04-09,2025-04-09,1.82,Full Recovery (90%+),unknown,unknown
2025-04-08,GLW,-3.85,40.75,39.18,2025-04-09,2025-04-09,2025-04-09,3.18,Full Recovery (90%+),unknown,unknown
2025-04-08,GM,-5.47,44.94,42.48,2025-04-09,2025-04-09,2025-04-09,1.88,Full Recovery (90%+),unknown,unknown
2025-04-08,GNRC,-10.43,113.79,101.92,2025-04-09,2025-04-09,2025-04-09,1.07,Full Recovery (90%+),unknown,unknown
2025-04-08,GOOG,-4.55,153.57,146.58,2025-04-09,2025-04-09,2025-04-09,2.47,Full Recovery (90%+),"clearbridge, large, cap, growth, strategy",https://biztoc.com/x/4f1f4a3a381b2606
2025-04-08,GOOGL,-4.31,151.22,144.7,2025-04-09,2025-04-09,2025-04-09,2.65,Full Recovery (90%+),"tesla,, microsoft,, and, meta, follow",https://qz.com/tesla-microsoft-meta-nvidia-big-tech-rally-tariffs-1851775247
2025-04-08,GPC,-6.63,113.04,105.54,2025-04-09,2025-04-09,2025-04-09,1.54,Full Recovery (90%+),unknown,unknown
2025-04-08,GPN,-7.99,86.37,79.47,2025-04-09,2025-04-09,2025-04-09,1.56,Full Recovery (90%+),unknown,unknown
2025-04-08,GRMN,-6.92,186.53,173.63,2025-04-09,2025-04-09,2025-04-09,1.98,Full Recovery (90%+),unknown,unknown
2025-04-08,GS,-5.33,488.25,462.22,2025-04-09,2025-04-09,2025-04-09,3.19,Full Recovery (90%+),unknown,unknown
2025-04-08,HAL,-6.82,20.67,19.26,2025-04-09,2025-04-09,2025-04-09,2.32,Full Recovery (90%+),unknown,unknown
2025-04-08,HAS,-7.8,55.0,50.71,2025-04-09,2025-04-09,2025-04-09,2.4,Full Recovery (90%+),unknown,unknown
2025-04-08,HBAN,-5.38,13.2,12.49,2025-04-09,2025-04-09,2025-04-09,2.9,Full Recovery (90%+),unknown,unknown
2025-04-08,HD,-4.32,350.38,335.24,2025-04-09,2025-04-09,2025-04-09,1.61,Full Recovery (90%+),unknown,unknown
2025-04-08,HES,-5.32,134.67,127.51,2025-04-09,2025-04-09,2025-04-09,1.46,Full Recovery (90%+),unknown,unknown
2025-04-08,HLT,-4.61,211.01,201.28,2025-04-09,2025-04-09,2025-04-09,1.88,Full Recovery (90%+),unknown,unknown
2025-04-08,HOLX,-5.79,62.05,58.46,,,,0.24,Poor Recovery (<50%),unknown,unknown
2025-04-08,HPE,-8.75,13.71,12.51,2025-04-09,2025-04-09,2025-04-09,3.11,Full Recovery (90%+),unknown,unknown
2025-04-08,HPQ,-7.68,23.7,21.88,2025-04-09,2025-04-09,2025-04-09,1.9,Full Recovery (90%+),unknown,unknown
2025-04-08,HRL,-3.65,30.14,29.04,2025-04-11,2025-04-11,2025-04-14,1.61,Full Recovery (90%+),unknown,unknown
2025-04-08,HST,-4.37,13.28,12.7,2025-04-09,2025-04-09,2025-04-09,2.62,Full Recovery (90%+),unknown,unknown
2025-04-08,HSY,-3.12,164.23,159.1,2025-04-09,2025-04-09,2025-04-09,2.18,Full Recovery (90%+),unknown,unknown
2025-04-08,HUM,-3.48,292.12,281.95,2025-04-10,2025-04-10,2025-04-11,1.29,Full Recovery (90%+),unknown,unknown
2025-04-08,HWM,-6.23,122.23,114.62,2025-04-09,2025-04-09,2025-04-09,2.78,Full Recovery (90%+),unknown,unknown
2025-04-08,IBM,-4.96,232.56,221.03,2025-04-09,2025-04-09,2025-04-09,2.12,Full Recovery (90%+),unknown,unknown
2025-04-08,ICE,-4.36,158.54,151.62,2025-04-09,2025-04-09,2025-04-14,1.68,Full Recovery (90%+),unknown,unknown
2025-04-08,IDXX,-6.27,385.19,361.04,2025-04-09,2025-04-09,2025-04-09,3.31,Full Recovery (90%+),unknown,unknown
2025-04-08,IEX,-3.39,167.63,161.94,2025-04-09,2025-04-09,2025-04-09,2.08,Full Recovery (90%+),unknown,unknown
2025-04-08,IFF,-6.75,71.69,66.85,2025-04-09,2025-04-09,2025-04-09,2.02,Full Recovery (90%+),unknown,unknown
2025-04-08,INCY,-6.36,60.84,56.97,2025-04-14,,,0.58,Partial Recovery (50-75%),unknown,unknown
2025-04-08,INTC,-9.62,20.06,18.13,2025-04-09,2025-04-09,2025-04-09,1.76,Full Recovery (90%+),unknown,unknown
2025-04-08,INTU,-3.64,563.65,543.12,2025-04-09,2025-04-09,2025-04-09,3.95,Full Recovery (90%+),unknown,unknown
2025-04-08,INVH,-4.47,31.96,30.53,2025-04-09,2025-04-09,2025-04-09,2.46,Full Recovery (90%+),unknown,unknown
2025-04-08,IP,-5.42,47.22,44.66,2025-04-09,2025-04-09,2025-04-09,1.7,Full Recovery (90%+),unknown,unknown
2025-04-08,IPG,-3.98,23.87,22.92,2025-04-09,2025-04-09,2025-04-09,2.34,Full Recovery (90%+),unknown,unknown
2025-04-08,IQV,-8.5,157.91,144.49,2025-04-09,2025-04-09,2025-04-09,0.93,Full Recovery (90%+),unknown,unknown
2025-04-08,IR,-5.51,70.64,66.75,2025-04-09,2025-04-09,2025-04-09,2.31,Full Recovery (90%+),unknown,unknown
2025-04-08,IRM,-3.23,79.5,76.93,2025-04-09,2025-04-09,2025-04-09,4.2,Full Recovery (90%+),unknown,unknown
2025-04-08,ISRG,-4.58,479.58,457.63,2025-04-09,2025-04-09,2025-04-09,2.98,Full Recovery (90%+),unknown,unknown
2025-04-08,IT,-3.69,391.98,377.5,2025-04-09,2025-04-09,2025-04-09,2.79,Full Recovery (90%+),unknown,unknown
2025-04-08,ITW,-4.21,228.0,218.41,2025-04-09,2025-04-09,2025-04-09,2.47,Full Recovery (90%+),unknown,unknown
2025-04-08,IVZ,-8.24,13.23,12.14,2025-04-09,2025-04-09,2025-04-09,1.77,Full Recovery (90%+),unknown,unknown
2025-04-08,J,-3.3,114.57,110.79,2025-04-09,2025-04-09,2025-04-09,3.05,Full Recovery (90%+),unknown,unknown
2025-04-08,JBHT,-5.22,136.59,129.46,2025-04-09,2025-04-09,2025-04-09,1.71,Full Recovery (90%+),unknown,unknown
2025-04-08,JBL,-4.32,125.78,120.35,2025-04-09,2025-04-09,2025-04-09,4.89,Full Recovery (90%+),unknown,unknown
2025-04-08,JKHY,-4.28,170.85,163.54,2025-04-09,2025-04-09,2025-04-09,1.42,Full Recovery (90%+),unknown,unknown
2025-04-08,KEY,-5.63,14.02,13.23,2025-04-09,2025-04-09,2025-04-09,2.08,Full Recovery (90%+),unknown,unknown
2025-04-08,KEYS,-5.05,134.76,127.96,2025-04-09,2025-04-09,2025-04-09,2.36,Full Recovery (90%+),unknown,unknown
2025-04-08,KHC,-3.82,28.79,27.69,2025-04-09,2025-04-09,2025-04-09,2.28,Full Recovery (90%+),unknown,unknown
2025-04-08,KIM,-4.49,19.58,18.7,2025-04-09,2025-04-09,2025-04-09,2.15,Full Recovery (90%+),unknown,unknown
2025-04-08,KKR,-9.1,103.97,94.51,2025-04-09,2025-04-09,2025-04-09,2.02,Full Recovery (90%+),unknown,unknown
2025-04-08,KLAC,-4.23,626.0,599.51,2025-04-09,2025-04-09,2025-04-09,3.92,Full Recovery (90%+),unknown,unknown
2025-04-08,KMI,-4.04,26.27,25.21,2025-04-09,2025-04-09,2025-04-09,1.9,Full Recovery (90%+),unknown,unknown
2025-04-08,LEN,-5.96,108.97,102.48,2025-04-09,2025-04-09,2025-04-24,1.04,Full Recovery (90%+),unknown,unknown
2025-04-08,LH,-5.02,229.18,217.68,2025-04-09,2025-04-09,2025-04-09,1.11,Full Recovery (90%+),unknown,unknown
2025-04-08,LIN,-4.05,430.76,413.33,2025-04-09,2025-04-09,2025-04-09,2.37,Full Recovery (90%+),unknown,unknown
2025-04-08,LKQ,-3.96,40.13,38.54,2025-04-09,2025-04-09,2025-04-09,2.34,Full Recovery (90%+),unknown,unknown
2025-04-08,LLY,-3.81,754.98,726.24,2025-04-09,2025-04-09,2025-04-09,5.51,Full Recovery (90%+),unknown,unknown
2025-04-08,LOW,-3.79,218.87,210.58,2025-04-09,2025-04-09,2025-04-09,1.49,Full Recovery (90%+),unknown,unknown
2025-04-08,LRCX,-6.81,64.65,60.25,2025-04-09,2025-04-09,2025-04-09,2.54,Full Recovery (90%+),unknown,unknown
2025-04-08,LULU,-8.09,269.41,247.61,2025-04-09,2025-04-09,2025-04-09,1.2,Full Recovery (90%+),unknown,unknown
2025-04-08,LUV,-6.04,26.34,24.75,2025-04-09,2025-04-09,2025-04-09,2.39,Full Recovery (90%+),unknown,unknown
2025-04-08,LVS,-6.94,32.99,30.7,2025-04-09,2025-04-09,2025-04-09,2.58,Full Recovery (90%+),unknown,unknown
2025-04-08,LW,-8.6,57.42,52.48,2025-04-09,,,0.71,Partial Recovery (50-75%),unknown,unknown
2025-04-08,LYB,-9.95,59.11,53.23,2025-04-09,2025-04-09,2025-04-09,1.12,Full Recovery (90%+),unknown,unknown
2025-04-08,LYV,-4.27,124.11,118.81,2025-04-09,2025-04-09,2025-04-09,2.63,Full Recovery (90%+),unknown,unknown
2025-04-08,MA,-4.21,500.21,479.16,2025-04-09,2025-04-09,2025-04-09,2.68,Full Recovery (90%+),unknown,unknown
2025-04-08,MAR,-4.29,220.59,211.12,2025-04-09,2025-04-09,2025-04-09,2.65,Full Recovery (90%+),unknown,unknown
2025-04-08,MAS,-5.27,62.0,58.73,2025-04-09,2025-04-09,2025-04-09,1.54,Full Recovery (90%+),unknown,unknown
2025-04-08,MCHP,-11.12,39.76,35.34,2025-04-09,2025-04-09,2025-04-09,2.67,Full Recovery (90%+),unknown,unknown
2025-04-08,MCK,-3.98,679.92,652.83,2025-04-09,2025-04-10,2025-04-10,1.63,Full Recovery (90%+),unknown,unknown
2025-04-08,MCO,-4.71,416.29,396.7,2025-04-09,2025-04-09,2025-04-09,2.19,Full Recovery (90%+),unknown,unknown
2025-04-08,MDT,-3.1,84.5,81.88,2025-04-09,2025-04-09,2025-04-09,1.3,Full Recovery (90%+),unknown,unknown
2025-04-08,MET,-5.61,72.49,68.42,2025-04-09,2025-04-09,2025-04-09,1.83,Full Recovery (90%+),unknown,unknown
2025-04-08,META,-6.04,543.25,510.45,2025-04-09,2025-04-09,2025-04-09,2.3,Full Recovery (90%+),unknown,unknown
2025-04-08,MGM,-5.39,27.26,25.79,2025-04-09,2025-04-09,2025-04-09,4.0,Full Recovery (90%+),unknown,unknown
2025-04-08,MHK,-5.78,104.68,98.63,2025-04-09,2025-04-09,2025-04-09,1.73,Full Recovery (90%+),unknown,unknown
2025-04-08,MKC,-3.82,75.08,72.21,2025-04-09,2025-04-09,2025-04-09,1.88,Full Recovery (90%+),unknown,unknown
2025-04-08,MLM,-4.39,473.3,452.51,2025-04-09,2025-04-09,2025-04-09,2.73,Full Recovery (90%+),unknown,unknown
2025-04-08,MMC,-3.27,228.1,220.65,2025-04-09,2025-04-09,2025-04-09,2.24,Full Recovery (90%+),unknown,unknown
2025-04-08,MMM,-3.84,132.24,127.16,2025-04-09,2025-04-09,2025-04-09,2.31,Full Recovery (90%+),"el, barça, no, juega, solo:",https://www.marketingdirecto.com/marketing-general/entrevistas/barca-estrategia-youtube-adsmurai-multiplicado-venta-entradas
2025-04-08,MNST,-4.61,57.67,55.01,2025-04-09,2025-04-09,2025-04-09,1.61,Full Recovery (90%+),unknown,unknown
2025-04-08,MOH,-7.04,355.7,330.66,2025-04-11,,,0.72,Partial Recovery (50-75%),unknown,unknown
2025-04-08,MOS,-6.34,24.3,22.76,2025-04-09,2025-04-09,2025-04-09,4.14,Full Recovery (90%+),unknown,unknown
2025-04-08,MPC,-4.46,124.08,118.55,2025-04-09,2025-04-09,2025-04-09,3.43,Full Recovery (90%+),unknown,unknown
2025-04-08,MPWR,-10.5,508.61,455.19,2025-04-09,2025-04-09,2025-04-09,2.41,Full Recovery (90%+),unknown,unknown
2025-04-08,MRK,-5.12,83.21,78.95,2025-04-09,2025-04-25,,0.89,Good Recovery (75-90%),unknown,unknown
2025-04-08,MRNA,-6.67,26.4,24.64,2025-04-09,2025-04-09,2025-04-09,1.56,Full Recovery (90%+),unknown,unknown
2025-04-08,MS,-4.67,105.22,100.31,2025-04-09,2025-04-09,2025-04-09,3.2,Full Recovery (90%+),unknown,unknown
2025-04-08,MSCI,-3.14,523.4,506.97,2025-04-09,2025-04-09,2025-04-09,3.02,Full Recovery (90%+),unknown,unknown
2025-04-08,MSFT,-3.72,368.26,354.56,2025-04-09,2025-04-09,2025-04-09,2.72,Full Recovery (90%+),unknown,unknown
2025-04-08,MSI,-3.02,407.0,394.72,2025-04-09,2025-04-09,2025-04-09,2.93,Full Recovery (90%+),unknown,unknown
2025-04-08,MTB,-3.83,162.82,156.58,2025-04-09,2025-04-09,2025-04-09,2.02,Full Recovery (90%+),unknown,unknown
2025-04-08,MTCH,-6.57,28.93,27.03,2025-04-09,2025-04-09,2025-04-09,1.66,Full Recovery (90%+),unknown,unknown
2025-04-08,MTD,-9.0,1068.68,972.51,2025-04-09,2025-04-09,2025-04-09,1.15,Full Recovery (90%+),unknown,unknown
2025-04-08,MU,-8.46,71.6,65.54,2025-04-09,2025-04-09,2025-04-09,2.35,Full Recovery (90%+),unknown,unknown
2025-04-08,NCLH,-8.05,16.9,15.54,2025-04-09,2025-04-09,2025-04-09,2.1,Full Recovery (90%+),unknown,unknown
2025-04-08,NDAQ,-4.57,69.58,66.4,2025-04-09,2025-04-09,2025-04-09,2.82,Full Recovery (90%+),unknown,unknown
2025-04-08,NDSN,-4.54,175.48,167.51,2025-04-09,2025-04-09,2025-04-09,2.75,Full Recovery (90%+),unknown,unknown
2025-04-08,NEE,-3.49,66.43,64.11,2025-04-09,2025-04-09,2025-04-09,1.54,Full Recovery (90%+),unknown,unknown
2025-04-08,NEM,-3.6,46.64,44.96,2025-04-09,2025-04-09,2025-04-09,6.54,Full Recovery (90%+),unknown,unknown
2025-04-08,NFLX,-4.61,912.44,870.4,2025-04-09,2025-04-09,2025-04-09,5.5,Full Recovery (90%+),unknown,unknown
2025-04-08,NKE,-9.36,58.77,53.27,2025-04-09,2025-04-09,2025-04-09,1.1,Full Recovery (90%+),unknown,unknown
2025-04-08,NOW,-5.26,768.01,727.6,2025-04-09,2025-04-09,2025-04-09,5.39,Full Recovery (90%+),unknown,unknown
2025-04-08,NRG,-5.97,91.35,85.9,2025-04-09,2025-04-09,2025-04-09,4.12,Full Recovery (90%+),unknown,unknown
2025-04-08,NSC,-3.97,214.86,206.34,2025-04-09,2025-04-09,2025-04-09,2.39,Full Recovery (90%+),unknown,unknown
2025-04-08,NTAP,-4.62,79.83,76.14,2025-04-09,2025-04-09,2025-04-09,3.34,Full Recovery (90%+),unknown,unknown
2025-04-08,NTRS,-4.5,88.43,84.45,2025-04-09,2025-04-09,2025-04-09,2.22,Full Recovery (90%+),unknown,unknown
2025-04-08,NUE,-5.32,109.5,103.68,2025-04-09,2025-04-09,2025-04-09,2.07,Full Recovery (90%+),unknown,unknown
2025-04-08,NVDA,-7.23,103.81,96.3,2025-04-09,2025-04-09,2025-04-09,2.4,Full Recovery (90%+),unknown,unknown
2025-04-08,NVR,-5.85,7116.53,6700.0,2025-04-09,2025-04-09,2025-04-09,1.3,Full Recovery (90%+),unknown,unknown
2025-04-08,NWSA,-3.5,24.84,23.97,2025-04-09,2025-04-09,2025-04-09,3.63,Full Recovery (90%+),unknown,unknown
2025-04-08,NXPI,-6.73,164.58,153.5,2025-04-09,2025-04-09,2025-04-09,3.62,Full Recovery (90%+),unknown,unknown
2025-04-08,O,-3.28,54.04,52.27,2025-04-09,2025-04-09,2025-04-09,3.53,Full Recovery (90%+),unknown,unknown
2025-04-08,ODFL,-5.76,157.41,148.34,2025-04-09,2025-04-09,2025-04-09,1.89,Full Recovery (90%+),unknown,unknown
2025-04-08,OKE,-6.16,83.88,78.71,2025-04-09,2025-04-09,2025-04-09,1.47,Full Recovery (90%+),unknown,unknown
2025-04-08,OMC,-4.48,73.67,70.37,2025-04-09,2025-04-09,2025-04-09,1.96,Full Recovery (90%+),unknown,unknown
2025-04-08,ON,-10.78,35.81,31.95,2025-04-09,2025-04-09,2025-04-09,2.08,Full Recovery (90%+),unknown,unknown
2025-04-08,ORCL,-6.07,132.07,124.05,2025-04-09,2025-04-09,2025-04-09,1.89,Full Recovery (90%+),unknown,unknown
2025-04-08,OXY,-9.04,39.7,36.11,2025-04-09,2025-04-09,2025-04-09,1.19,Full Recovery (90%+),unknown,unknown
2025-04-08,PANW,-3.29,157.72,152.53,2025-04-09,2025-04-09,2025-04-09,5.1,Full Recovery (90%+),unknown,unknown
2025-04-08,PARA,-4.4,11.14,10.65,2025-04-09,2025-04-09,2025-04-09,2.2,Full Recovery (90%+),unknown,unknown
2025-04-08,PAYC,-4.66,202.51,193.07,2025-04-09,2025-04-09,2025-04-09,3.66,Full Recovery (90%+),unknown,unknown
2025-04-08,PAYX,-3.18,141.51,137.01,2025-04-09,2025-04-09,2025-04-09,2.68,Full Recovery (90%+),unknown,unknown
2025-04-08,PCAR,-3.16,89.22,86.4,2025-04-09,2025-04-09,2025-04-09,2.67,Full Recovery (90%+),unknown,unknown
2025-04-08,PFE,-4.63,22.9,21.84,2025-04-09,2025-04-24,2025-04-25,1.02,Full Recovery (90%+),unknown,unknown
2025-04-08,PFG,-6.05,74.04,69.56,2025-04-09,2025-04-09,2025-04-09,1.72,Full Recovery (90%+),unknown,unknown
2025-04-08,PH,-6.5,562.0,525.48,2025-04-09,2025-04-09,2025-04-09,1.99,Full Recovery (90%+),unknown,unknown
2025-04-08,PHM,-6.22,98.12,92.02,2025-04-09,2025-04-09,2025-04-22,1.78,Full Recovery (90%+),unknown,unknown
2025-04-08,PKG,-5.08,185.39,175.97,2025-04-09,2025-04-09,2025-04-09,1.56,Full Recovery (90%+),unknown,unknown
2025-04-08,PLD,-7.52,97.06,89.76,2025-04-09,2025-04-09,2025-04-09,1.86,Full Recovery (90%+),unknown,unknown
2025-04-08,PLTR,-7.17,83.29,77.32,2025-04-09,2025-04-09,2025-04-09,5.94,Full Recovery (90%+),unknown,unknown
2025-04-08,PNC,-5.16,156.27,148.22,2025-04-09,2025-04-09,2025-04-09,1.43,Full Recovery (90%+),unknown,unknown
2025-04-08,PNR,-4.97,79.9,75.93,2025-04-09,2025-04-09,2025-04-09,3.59,Full Recovery (90%+),unknown,unknown
2025-04-08,PODD,-6.36,263.82,247.04,2025-04-09,2025-04-09,2025-04-09,1.05,Full Recovery (90%+),unknown,unknown
2025-04-08,POOL,-6.16,310.07,290.96,2025-04-09,2025-04-09,2025-04-09,1.18,Full Recovery (90%+),unknown,unknown
2025-04-08,PPG,-7.33,98.91,91.66,2025-04-09,2025-04-09,2025-04-09,1.72,Full Recovery (90%+),unknown,unknown
2025-04-08,PRU,-5.11,100.24,95.12,2025-04-09,2025-04-09,2025-04-09,1.74,Full Recovery (90%+),unknown,unknown
2025-04-08,PSA,-4.88,279.98,266.31,2025-04-09,2025-04-09,2025-04-09,2.22,Full Recovery (90%+),unknown,unknown
2025-04-08,PSX,-6.33,99.15,92.87,2025-04-09,2025-04-09,2025-04-09,1.88,Full Recovery (90%+),unknown,unknown
2025-04-08,PTC,-4.19,142.72,136.74,2025-04-09,2025-04-09,2025-04-09,2.89,Full Recovery (90%+),unknown,unknown
2025-04-08,PWR,-3.3,253.4,245.05,2025-04-09,2025-04-09,2025-04-09,5.06,Full Recovery (90%+),unknown,unknown
2025-04-08,PYPL,-3.93,59.76,57.41,2025-04-09,2025-04-09,2025-04-09,3.37,Full Recovery (90%+),unknown,unknown
2025-04-08,QCOM,-4.93,131.13,124.66,2025-04-09,2025-04-09,2025-04-09,3.69,Full Recovery (90%+),unknown,unknown
2025-04-08,RCL,-5.32,190.32,180.19,2025-04-09,2025-04-09,2025-04-09,3.14,Full Recovery (90%+),unknown,unknown
2025-04-08,REG,-4.55,68.6,65.48,2025-04-09,2025-04-09,2025-04-09,2.19,Full Recovery (90%+),unknown,unknown
2025-04-08,REGN,-3.91,579.46,556.81,2025-04-09,2025-04-09,2025-04-22,2.02,Full Recovery (90%+),unknown,unknown
2025-04-08,RF,-4.83,19.27,18.34,2025-04-09,2025-04-09,2025-04-09,2.37,Full Recovery (90%+),unknown,unknown
2025-04-08,RJF,-3.75,129.72,124.86,2025-04-09,2025-04-09,2025-04-09,2.57,Full Recovery (90%+),unknown,unknown
2025-04-08,RL,-10.01,202.63,182.34,2025-04-09,2025-04-09,2025-04-09,1.86,Full Recovery (90%+),unknown,unknown
2025-04-08,RMD,-5.12,215.58,204.54,2025-04-09,2025-04-09,2025-04-09,2.86,Full Recovery (90%+),unknown,unknown
2025-04-08,ROK,-6.07,233.11,218.97,2025-04-09,2025-04-09,2025-04-09,2.09,Full Recovery (90%+),unknown,unknown
2025-04-08,ROST,-3.09,130.95,126.9,2025-04-09,2025-04-09,2025-04-09,4.14,Full Recovery (90%+),unknown,unknown
2025-04-08,RSG,-3.17,234.63,227.2,2025-04-09,2025-04-09,2025-04-09,2.47,Full Recovery (90%+),unknown,unknown
2025-04-08,RVTY,-6.59,98.2,91.72,2025-04-09,2025-04-09,2025-04-09,1.47,Full Recovery (90%+),unknown,unknown
2025-04-08,SBAC,-3.98,217.21,208.57,2025-04-11,2025-04-11,2025-04-11,2.64,Full Recovery (90%+),unknown,unknown
2025-04-08,SBUX,-4.07,83.07,79.69,2025-04-09,2025-04-09,2025-04-09,2.66,Full Recovery (90%+),unknown,unknown
2025-04-08,SCHW,-3.21,72.25,69.93,2025-04-09,2025-04-09,2025-04-09,4.31,Full Recovery (90%+),unknown,unknown
2025-04-08,SHW,-4.26,327.46,313.51,2025-04-09,2025-04-09,2025-04-09,1.97,Full Recovery (90%+),unknown,unknown
2025-04-08,SJM,-4.0,114.77,110.18,2025-04-09,2025-04-09,2025-04-09,1.68,Full Recovery (90%+),unknown,unknown
2025-04-08,SLB,-7.2,34.43,31.95,2025-04-09,2025-04-09,2025-04-09,1.62,Full Recovery (90%+),unknown,unknown
2025-04-08,SMCI,-9.76,35.14,31.71,2025-04-09,2025-04-09,2025-04-09,1.46,Full Recovery (90%+),unknown,unknown
2025-04-08,SOLV,-6.4,67.32,63.01,2025-04-09,2025-04-09,2025-04-09,1.29,Full Recovery (90%+),unknown,unknown
2025-04-08,SPG,-5.48,148.51,140.37,2025-04-09,2025-04-09,2025-04-09,2.0,Full Recovery (90%+),unknown,unknown
2025-04-08,SPGI,-4.62,462.9,441.5,2025-04-09,2025-04-09,2025-04-09,1.86,Full Recovery (90%+),unknown,unknown
2025-04-08,SRE,-3.14,65.85,63.78,2025-04-09,2025-04-09,2025-04-09,5.27,Full Recovery (90%+),unknown,unknown
2025-04-08,STE,-4.11,217.5,208.55,2025-04-09,2025-04-09,2025-04-09,1.99,Full Recovery (90%+),unknown,unknown
2025-04-08,STLD,-4.11,114.96,110.23,2025-04-09,2025-04-09,2025-04-09,3.63,Full Recovery (90%+),unknown,unknown
2025-04-08,STT,-4.95,79.25,75.33,2025-04-09,2025-04-09,2025-04-09,3.12,Full Recovery (90%+),unknown,unknown
2025-04-08,STX,-6.27,70.99,66.54,2025-04-09,2025-04-09,2025-04-09,3.71,Full Recovery (90%+),unknown,unknown
2025-04-08,SW,-6.21,40.72,38.19,2025-04-09,2025-04-09,2025-04-09,1.77,Full Recovery (90%+),unknown,unknown
2025-04-08,SWK,-9.32,61.6,55.86,2025-04-09,2025-04-09,2025-04-09,1.46,Full Recovery (90%+),unknown,unknown
2025-04-08,SWKS,-10.45,54.94,49.2,2025-04-09,2025-04-09,2025-04-09,2.15,Full Recovery (90%+),unknown,unknown
2025-04-08,SYF,-6.27,46.76,43.83,2025-04-09,2025-04-09,2025-04-09,2.76,Full Recovery (90%+),unknown,unknown
2025-04-08,SYK,-5.09,355.47,337.37,2025-04-09,2025-04-09,2025-04-09,1.53,Full Recovery (90%+),unknown,unknown
2025-04-08,SYY,-4.37,71.11,68.0,2025-04-09,2025-04-09,2025-04-09,1.7,Full Recovery (90%+),unknown,unknown
2025-04-08,TAP,-4.83,61.48,58.51,2025-04-09,,,0.73,Partial Recovery (50-75%),unknown,unknown
2025-04-08,TDG,-4.96,1295.99,1231.75,2025-04-09,2025-04-09,2025-04-09,2.28,Full Recovery (90%+),unknown,unknown
2025-04-08,TECH,-8.36,53.26,48.81,2025-04-09,2025-04-09,2025-04-09,1.18,Full Recovery (90%+),unknown,unknown
2025-04-08,TEL,-4.09,127.53,122.32,2025-04-09,2025-04-09,2025-04-09,4.23,Full Recovery (90%+),unknown,unknown
2025-04-08,TER,-10.08,75.58,67.96,2025-04-09,2025-04-09,2025-04-09,1.51,Full Recovery (90%+),unknown,unknown
2025-04-08,TFC,-3.88,36.33,34.92,2025-04-09,2025-04-09,2025-04-09,2.18,Full Recovery (90%+),unknown,unknown
2025-04-08,TGT,-8.06,96.54,88.76,2025-04-09,2025-04-09,2025-04-09,1.15,Full Recovery (90%+),unknown,unknown
2025-04-08,TKO,-4.95,146.2,138.96,2025-04-09,2025-04-09,2025-04-09,2.51,Full Recovery (90%+),unknown,unknown
2025-04-08,TMO,-7.06,451.16,419.31,2025-04-09,2025-04-09,2025-04-09,1.08,Full Recovery (90%+),unknown,unknown
2025-04-08,TPL,-7.82,1212.24,1117.49,2025-04-09,2025-04-09,2025-04-09,2.3,Full Recovery (90%+),unknown,unknown
2025-04-08,TPR,-7.13,65.25,60.6,2025-04-09,2025-04-09,2025-04-09,1.78,Full Recovery (90%+),unknown,unknown
2025-04-08,TRGP,-7.77,174.09,160.57,2025-04-09,2025-04-09,2025-04-09,1.26,Full Recovery (90%+),unknown,unknown
2025-04-08,TRMB,-5.28,58.19,55.12,2025-04-09,2025-04-09,2025-04-09,2.15,Full Recovery (90%+),unknown,unknown
